Datetime,ssrdc,ssrd,t2m
2023-01-12 08:15:00,115.151436,102.19957,
2023-01-12 08:30:00,164.0242,144.14285,
2023-01-12 08:45:00,212.89697,186.08615,
2023-01-12 09:00:00,261.76974,228.02943,
2023-01-12 09:15:00,313.02515,279.4064,
2023-01-12 09:30:00,364.28052,330.7834,
2023-01-12 09:45:00,415.53592,382.16037,
2023-01-12 10:00:00,466.79132,433.53735,
2023-01-12 10:15:00,508.9132,452.84225,
2023-01-12 10:30:00,551.0351,472.14716,
2023-01-12 10:45:00,593.157,491.45206,
2023-01-12 11:00:00,635.2789,510.75696,
2023-01-12 11:15:00,662.2092,546.3804,
2023-01-12 11:30:00,689.1396,582.0038,
2023-01-12 11:45:00,716.06995,617.62714,
2023-01-12 12:00:00,743.0003,653.25055,
2023-01-12 12:15:00,752.2469,662.63916,
2023-01-12 12:30:00,761.4935,672.0278,
2023-01-12 12:45:00,770.7401,681.4164,
2023-01-12 13:00:00,779.9867,690.805,
2023-01-12 13:15:00,770.86993,693.99927,
2023-01-12 13:30:00,761.7532,697.1935,
2023-01-12 13:45:00,752.6365,700.3877,
2023-01-12 14:00:00,743.5197,703.582,
2023-01-12 14:15:00,717.0188,676.06445,
2023-01-12 14:30:00,690.51794,648.547,
2023-01-12 14:45:00,664.017,621.0295,
2023-01-12 15:00:00,637.5161,593.51196,
2023-01-12 15:15:00,596.2991,556.091,
2023-01-12 15:30:00,555.0821,518.67004,
2023-01-12 15:45:00,513.86505,481.24902,
2023-01-12 16:00:00,472.64804,443.82806,
2023-01-12 16:15:00,421.16867,397.01556,
2023-01-12 16:30:00,369.6893,350.20306,
2023-01-12 16:45:00,318.20993,303.39056,
2023-01-12 17:00:00,266.73056,256.57806,
2023-01-12 17:15:00,216.3468,208.5657,
2023-01-12 17:30:00,165.96306,160.55334,
